rating,playback_used,ebird_code,channels,date,duration,filename,species,title,secondary_labels,bird_seen,sci_name,location,latitude,sampling_rate,type,elevation,bitrate_of_mp3,file_type,background,xc_id,url,country,author,primary_label,longitude,time,recordist,license
2.5,yes,aldfly,2 (stereo),2014-08-08,19,XC217115.mp3,Alder Flycatcher,XC217115 Alder Flycatcher (Empidonax alnorum),"['Cardinalis cardinalis_Northern Cardinal', 'Dryobates pubescens_Downy Woodpecker']",,Empidonax alnorum,"4 (near  Mansfield), Red River Parish, Louisiana",32.1119,44100 (Hz),", ""tureeyih""call, song",40 m,320000 (bps),mp3,Northern Cardinal (Cardinalis cardinalis); Downy Woodpecker (Dryobates pubescens),217115,https://www.xeno-canto.org/217115,United States,Terry Davis,Empidonax alnorum_Alder Flycatcher,-93.4607,07:16,Terry Davis,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.5,yes,aldfly,2 (stereo),2014-08-08,12,XC217108.mp3,Alder Flycatcher,XC217108 Alder Flycatcher (Empidonax alnorum),"['Cyanocitta cristata_Blue Jay', 'Cardinalis cardinalis_Northern Cardinal', 'Dryobates pubescens_Downy Woodpecker']",,Empidonax alnorum,"4 (near  Mansfield), Red River Parish, Louisiana",32.1119,44100 (Hz),song,40 m,320000 (bps),mp3,Blue Jay (Cyanocitta cristata); Northern Cardinal (Cardinalis cardinalis); Downy Woodpecker (Dryobates pubescens),217108,https://www.xeno-canto.org/217108,United States,Terry Davis,Empidonax alnorum_Alder Flycatcher,-93.4607,07:15,Terry Davis,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.5,yes,aldfly,2 (stereo),2014-08-08,26,XC217098.mp3,Alder Flycatcher,XC217098 Alder Flycatcher (Empidonax alnorum),"['Cardinalis cardinalis_Northern Cardinal', 'Thryothorus ludovicianus_Carolina Wren', 'Cyanocitta cristata_Blue Jay']",yes,Empidonax alnorum,"4 (near  Mansfield), Red River Parish, Louisiana",32.1119,44100 (Hz),", ""pip"", ""reeooee"" calls, song",40 m,320000 (bps),mp3,Northern Cardinal (Cardinalis cardinalis); Carolina Wren (Thryothorus ludovicianus); Blue Jay (Cyanocitta cristata),217098,https://www.xeno-canto.org/217098,United States,Terry Davis,Empidonax alnorum_Alder Flycatcher,-93.4607,07:13,Terry Davis,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.5,yes,aldfly,2 (stereo),2014-08-08,25,XC217093.mp3,Alder Flycatcher,XC217093 Alder Flycatcher (Empidonax alnorum),['Cardinalis cardinalis_Northern Cardinal'],yes,Empidonax alnorum,"4 (near  Mansfield), Red River Parish, Louisiana",32.1119,44100 (Hz),"""pip"", ""weeyr"", call, trill",40 m,320000 (bps),mp3,Northern Cardinal (Cardinalis cardinalis),217093,https://www.xeno-canto.org/217093,United States,Terry Davis,Empidonax alnorum_Alder Flycatcher,-93.4607,07:12,Terry Davis,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.5,yes,aldfly,2 (stereo),2013-09-29,14,XC216406.mp3,Alder Flycatcher,XC216406 Alder Flycatcher (Empidonax alnorum),"['Cyanocitta cristata_Blue Jay', 'Cardinalis cardinalis_Northern Cardinal']",yes,Empidonax alnorum,"12 (near  Bossier City), Bossier Parish, Louisiana",32.409,44100 (Hz),"""pip"", call",50 m,320000 (bps),mp3,Blue Jay (Cyanocitta cristata); Northern Cardinal (Cardinalis cardinalis),216406,https://www.xeno-canto.org/216406,United States,Terry Davis,Empidonax alnorum_Alder Flycatcher,-93.6313,10:26,Terry Davis,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.5,yes,aldfly,2 (stereo),2013-09-06,12,XC216290.mp3,Alder Flycatcher,XC216290 Alder Flycatcher (Empidonax alnorum),"['Thryothorus ludovicianus_Carolina Wren', 'Cardinalis cardinalis_Northern Cardinal', 'Turdus migratorius_American Robin', 'Melanerpes carolinus_Red-bellied Woodpecker']",no,Empidonax alnorum,"12 (near  Bossier City), Bossier Parish, Louisiana",32.4373,44100 (Hz),"agonistic trill, call",50 m,320000 (bps),mp3,Carolina Wren (Thryothorus ludovicianus); Northern Cardinal (Cardinalis cardinalis); American Robin (Turdus migratorius); Red-bellied Woodpecker (Melanerpes carolinus),216290,https://www.xeno-canto.org/216290,United States,Terry Davis,Empidonax alnorum_Alder Flycatcher,-93.6721,09:31,Terry Davis,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.5,yes,aldfly,2 (stereo),2013-09-06,16,XC216284.mp3,Alder Flycatcher,XC216284 Alder Flycatcher (Empidonax alnorum),"['Cardinalis cardinalis_Northern Cardinal', 'Thryothorus ludovicianus_Carolina Wren', 'Turdus migratorius_American Robin', 'Cyanocitta cristata_Blue Jay']",no,Empidonax alnorum,"12 (near  Bossier City), Bossier Parish, Louisiana",32.4373,44100 (Hz),"""greer"", agonistic trill, call, song",50 m,320000 (bps),mp3,Northern Cardinal (Cardinalis cardinalis); Carolina Wren (Thryothorus ludovicianus); American Robin (Turdus migratorius); Blue Jay (Cyanocitta cristata),216284,https://www.xeno-canto.org/216284,United States,Terry Davis,Empidonax alnorum_Alder Flycatcher,-93.6721,09:30,Terry Davis,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.5,no,aldfly,2 (stereo),2013-09-04,16,XC216277.mp3,Alder Flycatcher,XC216277 Alder Flycatcher (Empidonax alnorum),['Thryothorus ludovicianus_Carolina Wren'],,Empidonax alnorum,"12 (near  Bossier City), Bossier Parish, Louisiana",32.4373,44100 (Hz),"""pip"", call, variable other",50 m,320000 (bps),mp3,Carolina Wren (Thryothorus ludovicianus),216277,https://www.xeno-canto.org/216277,United States,Terry Davis,Empidonax alnorum_Alder Flycatcher,-93.6721,07:52,Terry Davis,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.5,yes,aldfly,2 (stereo),2013-09-01,14,XC216253.mp3,Alder Flycatcher,XC216253 Alder Flycatcher (Empidonax alnorum),"['Cyanocitta cristata_Blue Jay', 'Turdus migratorius_American Robin', 'Vireo griseus_White-eyed Vireo', 'Melanerpes carolinus_Red-bellied Woodpecker']",yes,Empidonax alnorum,"12 (near  Bossier City), Bossier Parish, Louisiana",32.4373,44100 (Hz),"""greebeeya""""pip"", call, song",50 m,320000 (bps),mp3,Blue Jay (Cyanocitta cristata); American Robin (Turdus migratorius); White-eyed Vireo (Vireo griseus); Red-bellied Woodpecker (Melanerpes carolinus),216253,https://www.xeno-canto.org/216253,United States,Terry Davis,Empidonax alnorum_Alder Flycatcher,-93.6721,07:51,Terry Davis,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.5,,aldfly,2 (stereo),2013-08-24,18,XC216242.mp3,Alder Flycatcher,XC216242 Alder Flycatcher (Empidonax alnorum),['Charadrius vociferus_Killdeer'],,Empidonax alnorum,"Red River National Wildlife Refuge, Bayou Pierre unit, Yates tract. Levee bend area",32.116,44100 (Hz),"""pip"", ""weeyr"", call",40 m,320000 (bps),mp3,Killdeer (Charadrius vociferus),216242,https://www.xeno-canto.org/216242,United States,Terry Davis,Empidonax alnorum_Alder Flycatcher,-93.4686,08:24,Terry Davis,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.5,no,aldfly,2 (stereo),2013-08-23,11,XC216223.mp3,Alder Flycatcher,XC216223 Alder Flycatcher (Empidonax alnorum),"['Icteria virens_Yellow-breasted Chat', 'Cyanocitta cristata_Blue Jay', 'Turdus migratorius_American Robin']",,Empidonax alnorum,"12 (near  Bossier City), Bossier Parish, Louisiana",32.4398,44100 (Hz),", agonistic call, male, song",50 m,319999 (bps),mp3,Yellow-breasted Chat (Icteria virens); Blue Jay (Cyanocitta cristata); American Robin (Turdus migratorius),216223,https://www.xeno-canto.org/216223,United States,Terry Davis,Empidonax alnorum_Alder Flycatcher,-93.6655,09:12,Terry Davis,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.5,no,aldfly,2 (stereo),2013-08-23,10,XC216222.mp3,Alder Flycatcher,XC216222 Alder Flycatcher (Empidonax alnorum),"['Turdus migratorius_American Robin', 'Cardinalis cardinalis_Northern Cardinal']",,Empidonax alnorum,"12 (near  Bossier City), Bossier Parish, Louisiana",32.4398,44100 (Hz),"""greer"", agonistic call, male",50 m,320000 (bps),mp3,American Robin (Turdus migratorius); Northern Cardinal (Cardinalis cardinalis),216222,https://www.xeno-canto.org/216222,United States,Terry Davis,Empidonax alnorum_Alder Flycatcher,-93.6655,09:12,Terry Davis,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.5,no,aldfly,2 (stereo),2013-08-23,6,XC216221.mp3,Alder Flycatcher,XC216221 Alder Flycatcher (Empidonax alnorum),"['Thryothorus ludovicianus_Carolina Wren', 'Cardinalis cardinalis_Northern Cardinal']",,Empidonax alnorum,"12 (near  Bossier City), Bossier Parish, Louisiana",32.4398,44100 (Hz),"agonistic call, male, song",50 m,319999 (bps),mp3,Carolina Wren (Thryothorus ludovicianus); Northern Cardinal (Cardinalis cardinalis),216221,https://www.xeno-canto.org/216221,United States,Terry Davis,Empidonax alnorum_Alder Flycatcher,-93.6655,09:05,Terry Davis,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.5,no,aldfly,2 (stereo),2013-08-23,3,XC216219.mp3,Alder Flycatcher,XC216219 Alder Flycatcher (Empidonax alnorum),['Thryothorus ludovicianus_Carolina Wren'],,Empidonax alnorum,"12 (near  Bossier City), Bossier Parish, Louisiana",32.4398,44100 (Hz),"agonistic call, male",50 m,320000 (bps),mp3,Carolina Wren (Thryothorus ludovicianus),216219,https://www.xeno-canto.org/216219,United States,Terry Davis,Empidonax alnorum_Alder Flycatcher,-93.6655,09:05,Terry Davis,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.5,no,aldfly,2 (stereo),2013-08-23,7,XC216216.mp3,Alder Flycatcher,XC216216 Alder Flycatcher (Empidonax alnorum),"['Cardinalis cardinalis_Northern Cardinal', 'Thryothorus ludovicianus_Carolina Wren']",,Empidonax alnorum,"12 (near  Bossier City), Bossier Parish, Louisiana",32.4398,44100 (Hz),"agonistic call, male, song",50 m,320000 (bps),mp3,Northern Cardinal (Cardinalis cardinalis); Carolina Wren (Thryothorus ludovicianus),216216,https://www.xeno-canto.org/216216,United States,Terry Davis,Empidonax alnorum_Alder Flycatcher,-93.6655,09:05,Terry Davis,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.5,no,aldfly,2 (stereo),2013-08-23,30,XC216215.mp3,Alder Flycatcher,XC216215 Alder Flycatcher (Empidonax alnorum),"['Thryothorus ludovicianus_Carolina Wren', 'Turdus migratorius_American Robin', 'Dryobates pubescens_Downy Woodpecker', 'Quiscalus quiscula_Common Grackle']",,Empidonax alnorum,"12 (near  Bossier City), Bossier Parish, Louisiana",32.4373,44100 (Hz),"call, song",50 m,320000 (bps),mp3,Carolina Wren (Thryothorus ludovicianus); American Robin (Turdus migratorius); Downy Woodpecker (Dryobates pubescens); Common Grackle (Quiscalus quiscula),216215,https://www.xeno-canto.org/216215,United States,Terry Davis,Empidonax alnorum_Alder Flycatcher,-93.6721,07:30,Terry Davis,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.5,no,aldfly,2 (stereo),2013-08-21,28,XC216214.mp3,Alder Flycatcher,XC216214 Alder Flycatcher (Empidonax alnorum),"['Cyanocitta cristata_Blue Jay', 'Cardinalis cardinalis_Northern Cardinal']",,Empidonax alnorum,"12 (near  Bossier City), Bossier Parish, Louisiana",32.4373,44100 (Hz),"call, various",50 m,320000 (bps),mp3,Blue Jay (Cyanocitta cristata); Northern Cardinal (Cardinalis cardinalis),216214,https://www.xeno-canto.org/216214,United States,Terry Davis,Empidonax alnorum_Alder Flycatcher,-93.6721,07:50,Terry Davis,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.5,no,aldfly,2 (stereo),2013-08-21,21,XC216213.mp3,Alder Flycatcher,XC216213 Alder Flycatcher (Empidonax alnorum),['Cyanocitta cristata_Blue Jay'],,Empidonax alnorum,"12 (near  Bossier City), Bossier Parish, Louisiana",32.4373,44100 (Hz),"""kideer.."", ""pip"", ""weeyr"", call, trills",50 m,320000 (bps),mp3,Blue Jay (Cyanocitta cristata),216213,https://www.xeno-canto.org/216213,United States,Terry Davis,Empidonax alnorum_Alder Flycatcher,-93.6721,07:49,Terry Davis,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.5,yes,aldfly,2 (stereo),2013-08-18,11,XC216212.mp3,Alder Flycatcher,XC216212 Alder Flycatcher (Empidonax alnorum),"['Cardinalis cardinalis_Northern Cardinal', 'Thryothorus ludovicianus_Carolina Wren', 'Cyanocitta cristata_Blue Jay']",yes,Empidonax alnorum,"12 (near  Bossier City), Bossier Parish, Louisiana",32.4373,44100 (Hz),"""pip"", abbrev trill, call",50 m,320000 (bps),mp3,Northern Cardinal (Cardinalis cardinalis); Carolina Wren (Thryothorus ludovicianus); Blue Jay (Cyanocitta cristata),216212,https://www.xeno-canto.org/216212,United States,Terry Davis,Empidonax alnorum_Alder Flycatcher,-93.6721,07:52,Terry Davis,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.0,yes,aldfly,2 (stereo),2013-08-17,24,XC216210.mp3,Alder Flycatcher,XC216210 Alder Flycatcher (Empidonax alnorum),[],,Empidonax alnorum,"4 (near  Mansfield), Red River Parish, Louisiana",32.113,44100 (Hz),"""kideer...""series, ""pip"", ""reeooee"", ""weeyr"", call, trill",40 m,320000 (bps),mp3,,216210,https://www.xeno-canto.org/216210,United States,Terry Davis,Empidonax alnorum_Alder Flycatcher,-93.4655,08:51,Terry Davis,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.5,yes,aldfly,2 (stereo),2013-08-17,1,XC216208.mp3,Alder Flycatcher,XC216208 Alder Flycatcher (Empidonax alnorum),['Cyanocitta cristata_Blue Jay'],,Empidonax alnorum,"4 (near  Mansfield), Red River Parish, Louisiana. RRNWR. Yates",32.113,44100 (Hz),"""weeyr"", call",40 m,319996 (bps),mp3,Blue Jay (Cyanocitta cristata),216208,https://www.xeno-canto.org/216208,United States,Terry Davis,Empidonax alnorum_Alder Flycatcher,-93.4655,08:41,Terry Davis,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.5,yes,aldfly,2 (stereo),2013-08-17,12,XC216207.mp3,Alder Flycatcher,XC216207 Alder Flycatcher (Empidonax alnorum),"['Charadrius vociferus_Killdeer', 'Cyanocitta cristata_Blue Jay']",,Empidonax alnorum,"4 (near  Mansfield), Red River Parish, Louisiana. RRNWR. Yates",32.113,44100 (Hz),"call, variable",40 m,320000 (bps),mp3,Killdeer (Charadrius vociferus); Blue Jay (Cyanocitta cristata),216207,https://www.xeno-canto.org/216207,United States,Terry Davis,Empidonax alnorum_Alder Flycatcher,-93.4655,08:41,Terry Davis,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.5,no,aldfly,2 (stereo),2013-08-16,18,XC216196.mp3,Alder Flycatcher,XC216196 Alder Flycatcher (Empidonax alnorum),"['Cardinalis cardinalis_Northern Cardinal', 'Dryobates pubescens_Downy Woodpecker', 'Charadrius vociferus_Killdeer', 'Archilochus colubris_Ruby-throated Hummingbird']",,Empidonax alnorum,"12 (near  Bossier City), Bossier Parish, Louisiana",32.4373,44100 (Hz),"""pip"" also variable ""weeyr""-type call",50 m,320000 (bps),mp3,Northern Cardinal (Cardinalis cardinalis); Downy Woodpecker (Dryobates pubescens); Killdeer (Charadrius vociferus); Ruby-throated Hummingbird (Archilochus colubris),216196,https://www.xeno-canto.org/216196,United States,Terry Davis,Empidonax alnorum_Alder Flycatcher,-93.6721,09:23,Terry Davis,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.5,no,aldfly,2 (stereo),2013-08-16,34,XC216191.mp3,Alder Flycatcher,XC216191 Alder Flycatcher (Empidonax alnorum),"['Cardinalis cardinalis_Northern Cardinal', 'Dryobates pubescens_Downy Woodpecker', 'Vireo griseus_White-eyed Vireo']",,Empidonax alnorum,"12 (near  Bossier City), Bossier Parish, Louisiana",32.4373,44100 (Hz),"""pip"", call",50 m,320000 (bps),mp3,Northern Cardinal (Cardinalis cardinalis); Downy Woodpecker (Dryobates pubescens); White-eyed Vireo (Vireo griseus),216191,https://www.xeno-canto.org/216191,United States,Terry Davis,Empidonax alnorum_Alder Flycatcher,-93.6721,09:24,Terry Davis,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.5,no,aldfly,2 (stereo),2013-08-16,36,XC216188.mp3,Alder Flycatcher,XC216188 Alder Flycatcher (Empidonax alnorum),"['Dryobates pubescens_Downy Woodpecker', 'Cardinalis cardinalis_Northern Cardinal', 'Archilochus colubris_Ruby-throated Hummingbird', 'Thryothorus ludovicianus_Carolina Wren', 'Poecile carolinensis_Carolina Chickadee', 'Turdus migratorius_American Robin']",,Empidonax alnorum,"12 (near  Bossier City), Bossier Parish, Louisiana",32.4373,44100 (Hz),"""pip"", call",50 m,320000 (bps),mp3,Downy Woodpecker (Dryobates pubescens); Northern Cardinal (Cardinalis cardinalis); Ruby-throated Hummingbird (Archilochus colubris); Carolina Wren (Thryothorus ludovicianus); Carolina Chickadee (Poecile carolinensis); American Robin (Turdus migratorius),216188,https://www.xeno-canto.org/216188,United States,Terry Davis,Empidonax alnorum_Alder Flycatcher,-93.6721,09:23,Terry Davis,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.5,no,aldfly,2 (stereo),2013-08-14,32,XC216088.mp3,Alder Flycatcher,XC216088 Alder Flycatcher (Empidonax alnorum),"['Cardinalis cardinalis_Northern Cardinal', 'Thryothorus ludovicianus_Carolina Wren']",no,Empidonax alnorum,"12 (near  Bossier City), Bossier Parish, Louisiana",32.439,44100 (Hz),", ""pip"", call",50 m,320000 (bps),mp3,Northern Cardinal (Cardinalis cardinalis); Carolina Wren (Thryothorus ludovicianus),216088,https://www.xeno-canto.org/216088,United States,Terry Davis,Empidonax alnorum_Alder Flycatcher,-93.6629,10:01,Terry Davis,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.5,yes,aldfly,2 (stereo),2013-08-14,32,XC216083.mp3,Alder Flycatcher,XC216083 Alder Flycatcher (Empidonax alnorum),"['Turdus migratorius_American Robin', 'Thryothorus ludovicianus_Carolina Wren', 'Cardinalis cardinalis_Northern Cardinal']",,Empidonax alnorum,"12 (near  Bossier City), Bossier Parish, Louisiana",32.4398,44100 (Hz),"call, song",50 m,320000 (bps),mp3,American Robin (Turdus migratorius); Carolina Wren (Thryothorus ludovicianus); Northern Cardinal (Cardinalis cardinalis),216083,https://www.xeno-canto.org/216083,United States,Terry Davis,Empidonax alnorum_Alder Flycatcher,-93.6655,09:56,Terry Davis,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.5,yes,aldfly,2 (stereo),2013-08-14,59,XC216068.mp3,Alder Flycatcher,XC216068 Alder Flycatcher (Empidonax alnorum),"['Quiscalus quiscula_Common Grackle', 'Thryothorus ludovicianus_Carolina Wren', 'Cardinalis cardinalis_Northern Cardinal', 'Passerina cyanea_Indigo Bunting']",,Empidonax alnorum,"12 (near  Bossier City), Bossier Parish, Louisiana",32.4373,44100 (Hz),"""pip"", ""weeyr"" and ""reeooee"", call, distant bickering ""kideer..."" series",50 m,320000 (bps),mp3,Common Grackle (Quiscalus quiscula); Carolina Wren (Thryothorus ludovicianus); Northern Cardinal (Cardinalis cardinalis); Indigo Bunting (Passerina cyanea),216068,https://www.xeno-canto.org/216068,United States,Terry Davis,Empidonax alnorum_Alder Flycatcher,-93.6721,08:40,Terry Davis,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.5,yes,aldfly,2 (stereo),2013-08-13,50,XC216064.mp3,Alder Flycatcher,XC216064 Alder Flycatcher (Empidonax alnorum),"['Thryothorus ludovicianus_Carolina Wren', 'Cardinalis cardinalis_Northern Cardinal', 'Cyanocitta cristata_Blue Jay', 'Turdus migratorius_American Robin', 'Colaptes auratus_Northern Flicker']",yes,Empidonax alnorum,"12 (near  Bossier City), Bossier Parish, Louisiana",32.4373,44100 (Hz),call,50 m,320000 (bps),mp3,Carolina Wren (Thryothorus ludovicianus); Northern Cardinal (Cardinalis cardinalis); Blue Jay (Cyanocitta cristata); American Robin (Turdus migratorius); Northern Flicker (Colaptes auratus),216064,https://www.xeno-canto.org/216064,United States,Terry Davis,Empidonax alnorum_Alder Flycatcher,-93.6721,08:39,Terry Davis,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.0,yes,aldfly,2 (stereo),2013-08-14,42,XC216052.mp3,Alder Flycatcher,XC216052 Alder Flycatcher (Empidonax alnorum),[],yes,Empidonax alnorum,"12 (near  Bossier City), Bossier Parish, Louisiana",32.4359,44100 (Hz),"Mostly ""pip"", call",50 m,320000 (bps),mp3,,216052,https://www.xeno-canto.org/216052,United States,Terry Davis,Empidonax alnorum_Alder Flycatcher,-93.6722,08:27,Terry Davis,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.5,yes,aldfly,2 (stereo),2013-08-14,86,XC216048.mp3,Alder Flycatcher,XC216048 Alder Flycatcher (Empidonax alnorum),"['Cyanocitta cristata_Blue Jay', 'Vireo olivaceus_Red-eyed Vireo']",,Empidonax alnorum,"12 (near  Bossier City), Bossier Parish, Louisiana. ",32.4409,44100 (Hz),"""PIP"", call, song",50 m,320000 (bps),mp3,Blue Jay (Cyanocitta cristata); Red-eyed Vireo (Vireo olivaceus),216048,https://www.xeno-canto.org/216048,United States,Terry Davis,Empidonax alnorum_Alder Flycatcher,-93.676,08:12,Terry Davis,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.5,yes,aldfly,2 (stereo),2013-08-14,14,XC216047.mp3,Alder Flycatcher,XC216047 Alder Flycatcher (Empidonax alnorum),"['Passerina cyanea_Indigo Bunting', 'Thryothorus ludovicianus_Carolina Wren', 'Cardinalis cardinalis_Northern Cardinal', 'Melanerpes carolinus_Red-bellied Woodpecker']",yes,Empidonax alnorum,"12 (near  Bossier City), Bossier Parish, Louisiana",32.448,44100 (Hz),"""pip"", call",50 m,320000 (bps),mp3,Indigo Bunting (Passerina cyanea); Carolina Wren (Thryothorus ludovicianus); Northern Cardinal (Cardinalis cardinalis); Red-bellied Woodpecker (Melanerpes carolinus),216047,https://www.xeno-canto.org/216047,United States,Terry Davis,Empidonax alnorum_Alder Flycatcher,-93.6786,07:40,Terry Davis,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
